Outputs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UKPRN,Institution,MainPanel,uoaId,UnitOfAssessment,msubId,MultipleSubmission,JointSubmission,OutputTypeId,Title,Place,Publisher,VolumeTitle,Volume,Issue,FirstPage,ArticleNumber,ISBN,ISSN,DOI,PatentNumber,Year,URL,NumberOfAdditionalAuthors,IsForeignLanguageOutput,IsInterdisciplinary,ProposeDoubleWeighting,ResearchGroup,CitationsApplicable,CitedByCount,CrossReferToUoa
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Institution code (UKPRN),Institution name,Main panel,Unit of assessment number,Unit of assessment name,Multiple submission letter,Multiple submission name,Joint submission,Output type,Title,Place,Publisher,Volume title,Volume,Issue,First page,Article number,ISBN,ISSN,DOI,Patent number,Year,URL,Number of additional authors,Non-english,Interdisciplinary,Proposed double-weighted,Research group,Citations applicable,Citation count,Cross- referral requested
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electrical and Electronic engineering,,D,Multivariate multiscale entropy: A tool for complexity analysis of multichannel data,,,Physical Review E,84,6,,ARTN 061918,,1539-3755,10.1103/PhysRevE.84.061918,,2011,,1,,,,Communications and Signal Processing,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electrical and Electronic engineering,,D,Multiview Image Coding Using Depth Layers and an Optimized Bit Allocation,,,IEEE Transactions on Image Processing,21,9,4092,,,1057-7149,10.1109/TIP.2012.2201490,,2012,,2,,,,Communications and Signal Processing,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electrical and Electronic engineering,,D,Mutual Inductance Calculation of Movable Planar Coils on Parallel Surfaces,,,IEEE Transactions on Power Electronics,24,4,1115,,,0885-8993,10.1109/TPEL.2008.2009757,,2009,,2,,,,Control and Power,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electrical and Electronic engineering,,D,Networked Predictive Control of Uncertain Constrained Nonlinear Systems: Recursive Feasibility and Input-to-State Stability Analysis,,,IEEE Transactions on Automatic Control,56,1,72,,,0018-9286,10.1109/TAC.2010.2051091,,2011,,1,,,,Control and Power,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electrical and Electronic engineering,,D,On Average Performance and Stability of Economic Model Predictive Control,,,IEEE Transactions on Automatic Control,57,7,1615,,,0018-9286,10.1109/TAC.2011.2179349,,2012,,2,,,,Control and Power,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electrical and Electronic engineering,,D,On the Proximity Factors of Lattice Reduction-Aided Decoding,,,IEEE Transactions on Signal Processing,59,6,2795,,,1053-587X,10.1109/TSP.2011.2123889,,2011,,0,,,,Communications and Signal Processing,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electrical and Electronic engineering,,D,On the Study of Network Coding with Diversity,,,IEEE Transactions on Wireless Communications,8,3,1247,,,1536-1276,10.1109/TWC.2009.07051022,,2009,,3,,,,Communications and Signal Processing,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electrical and Electronic engineering,,D,On the use of LEO satellite constellation for active network management in power distribution networks,,,IEEE Transactions on Smart Grid,3,3,1371,,,1949-3053,10.1109/TSG.2012.2197644,,2012,,2,,,,Intelligent Systems and Networks,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electrical and Electronic engineering,,D,"ON TRAJECTORIES SATISFYING A STATE CONSTRAINT: W-1,W-1 ESTIMATES AND COUNTEREXAMPLES",,,SIAM Journal on Control and Optimization,48,7,4664,,,0363-0129,10.1137/090769788,,2010,,2,,,,Control and Power,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electrical and Electronic engineering,,D,On-line Learning of Mutually Orthogonal Subspaces for Face Recognition by Image Sets,,,IEEE Transactions on Image Processing,19,4,1067,,,1057-7149,10.1109/TIP.2009.2038621,,2010,,2,,,,Intelligent Systems and Networks,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electrical and Electronic engineering,,D,Optimal design of a hybrid winding structure for planar contactless battery charging platform,,,IEEE Transactions on Power Electronics,23,1,455,,,0885-8993,10.1109/TPEL.2007.911844,,2008,,1,,,,Control and Power,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electrical and Electronic engineering,,D,Oscillations in I/O Monotone Systems Under Negative Feedback,,,IEEE Transactions on Automatic Control,53,,166,,,0018-9286,10.1109/TAC.2007.911320,,2009,,1,,,,Control and Power,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electrical and Electronic engineering,,D,Outer loop pipelining for application specific datapaths in FPGAs,,,IEEE Transactions on Very Large Scale Integration (VLSI) Systems,16,10,1268,,,1063-8210,10.1109/TVLSI.2008.2001744,,2008,,3,,,,Circuits and Systems,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electrical and Electronic engineering,,D,Parametric Amplification of Magnetic Resonance Images,,,IEEE Sensors Journal,12,6,1836,,,1530-437X,10.1109/JSEN.2011.2176928,,2012,,4,,,,Optical and Semiconductor Devices,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electrical and Electronic engineering,,D,Parametric Yield Modeling and Simulations of FPGA Circuits Considering Within-Die Delay Variations,,,ACM Transactions on Reconfigurable Technology and Systems,1,2,,10,,1936-7406,10.1145/1371579.1371582,,2008,,1,,,,Circuits and Systems,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electrical and Electronic engineering,,D,Performance Comparison of Graphics Processors to Reconfigurable Logic: A Case Study,,,IEEE Transactions on Computers,59,4,433,,,0018-9340,10.1109/TC.2009.179,,2010,,3,,,,Circuits and Systems,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electrical and Electronic engineering,,D,Performance of space-time codes: Gallager bounds and weight enumeration,,,IEEE Transactions on Information Theory,54,8,3592,,,0018-9448,10.1109/TIT.2008.926383,,2008,,2,,,,Communications and Signal Processing,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electrical and Electronic engineering,,D,Plenoptic Layer-Based Modeling for Image Based Rendering,,,IEEE Transactions on Image Processing,22,9,3405,,,1057-7149,10.1109/TIP.2013.2268939,,2013,,2,,,,Communications and Signal Processing,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electrical and Electronic engineering,,D,Power-Extraction Circuits for Piezoelectric Energy Harvesters in Miniature and Low-Power Applications,,,IEEE Transactions on Power Electronics,27,11,4514,,,0885-8993,10.1109/TPEL.2012.2192291,,2012,,3,,,,Control and Power,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electrical and Electronic engineering,,D,Preferred Transmission Frequency for Size-Constrained Ultralow-Power Short-Range CMOS Oscillator Transmitters,,,IEEE Transactions on Circuits and Systems. Part 1: Regular Papers,56,6,1173,,,1549-8328,10.1109/TCSI.2008.2008506,,2009,,1,,,,Optical and Semiconductor Devices,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electrical and Electronic engineering,,D,Quantification of the dry history of the Martian soil inferred from in situ microscopy,,,Geophysical Research Letters,38,,,ARTN L24201,,0094-8276,10.1029/2011GL049896,,2011,,7,,Yes,,Optical and Semiconductor Devices,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electrical and Electronic engineering,,D,Quantization bounds on Grassmann manifolds and applications to MIMO communications,,,IEEE Transactions on Information Theory,54,3,1108,,,0018-9448,10.1109/TIT.2007.915691,,2008,,2,,,,Communications and Signal Processing,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electrical and Electronic engineering,,D,Random neural networks with synchronized interactions,,,Neural Computation,20,9,2308,,,0899-7667,10.1162/neco.2008.04-07-509,,2008,,1,,,,Intelligent Systems and Networks,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electrical and Electronic engineering,,D,Robust FFT-Based Scale-Invariant Image Registration with Image Gradients,,,IEEE Transactions on Pattern Analysis and Machine Intelligence,32,10,1899,,,0162-8828,10.1109/TPAMI.2010.107,,2010,,3,,,,Communications and Signal Processing,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electrical and Electronic engineering,,D,Robust Real-Time Super-Resolution on FPGA and an Application to Video Enhancement,,,ACM Transactions on Reconfigurable Technology and Systems,2,4,,22,,1936-7406,10.1145/1575779.1575782,,2009,,3,,,,Circuits and Systems,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electrical and Electronic engineering,,D,Rolling Rod Electrostatic Microgenerator,,,IEEE Transactions on Industrial Electronics,56,4,1101,,,0278-0046,10.1109/TIE.2008.2004381,,2009,,2,,,,Optical and Semiconductor Devices,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electrical and Electronic engineering,,D,Room temperature single electron charging in single silicon nanochains,,,Journal of Applied Physics,103,5,,ARTN 053705,,0021-8979,10.1063/1.2887988,,2008,,7,,,,Optical and Semiconductor Devices,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electrical and Electronic engineering,,D,Sampling Piecewise Sinusoidal Signals With Finite Rate of Innovation Methods,,,IEEE Transactions on Signal Processing,58,2,613,,,1053-587X,10.1109/TSP.2009.2031717,,2010,,2,,,,Communications and Signal Processing,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electrical and Electronic engineering,,D,Schottky-barrier lowering in silicon nanowire field-effect transistors prepared by metal-assisted chemical etching,,,Applied Physics Letters,98,10,,ARTN 102113,,0003-6951,10.1063/1.3565971,,2011,,1,,,,Optical and Semiconductor Devices,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electrical and Electronic engineering,,D,Search in unknown random environments,,,Physical Review E,82,6,,ARTN 061112,,1539-3755,10.1103/PhysRevE.82.061112,,2010,,0,,,,Intelligent Systems and Networks,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electrical and Electronic engineering,,D,Semiconductor technology for early detection of DNA methylation for cancer: From concept to practice,,,Sensors and Actuators B - Chemical,178,,572,,,0925-4005,10.1016/j.snb.2012.12.054,,2013,,1,,Yes,,Circuits and Systems,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electrical and Electronic engineering,,D,SENSITIVITY INTERPRETATIONS OF THE COSTATE VARIABLE FOR OPTIMAL CONTROL PROBLEMS WITH STATE CONSTRAINTS,,,SIAM Journal on Control and Optimization,48,5,3297,,,0363-0129,10.1137/080732614,,2010,,1,,,,Control and Power,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electrical and Electronic engineering,,D,Simultaneous DNA amplification and detection using a pH-sensing semiconductor system,,,Nature Methods,10,7,641,,,1548-7091,10.1038/nmeth.2520,,2013,,22,,Yes,,Circuits and Systems,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electrical and Electronic engineering,,D,Solder Pump Technology for Through-Silicon via Fabrication,,,Journal of Microelectromechanical Systems,20,3,561,,,1057-7157,10.1109/JMEMS.2011.2127460,,2011,,2,,,,Optical and Semiconductor Devices,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electrical and Electronic engineering,,D,Source Localization Using Sparse Large Aperture Arrays,,,IEEE Transactions on Signal Processing,60,12,6617,,,1053-587X,10.1109/TSP.2012.2210886,,2012,,2,,,,Communications and Signal Processing,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electrical and Electronic engineering,,D,Space-time code design for correlated ricean MIMO channels at finite SNR,,,IEEE Transactions on Signal Processing,56,9,4365,,,1053-587X,10.1109/TSP.2008.921811,,2008,,1,,,,Communications and Signal Processing,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electrical and Electronic engineering,,D,Sparse sampling of signal innovations,,,IEEE Signal Processing Magazine,25,2,31,,,1053-5888,10.1109/MSP.2007.914998,,2008,,4,,,,Communications and Signal Processing,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electrical and Electronic engineering,,D,Specifying Norm-Governed Computational Societies,,,ACM Transactions on Computational Logic,10,1,,ARTN 1,,1529-3785,10.1145/1459010.1459011,,2009,,2,,,,Intelligent Systems and Networks,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electrical and Electronic engineering,,D,Stability Analysis of VSC MTDC Grids Connected to Multimachine AC Systems,,,IEEE Transactions on Power Delivery,26,4,2774,,,0885-8977,10.1109/TPWRD.2011.2165735,,2011,,3,,,,Control and Power,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electrical and Electronic engineering,,D,Stability Robustness in the Presence of Exponentially Unstable Isolated Equilibria,,,IEEE Transactions on Automatic Control,56,7,1582,,,0018-9286,10.1109/TAC.2010.2091170,,2011,,1,,,,Control and Power,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electrical and Electronic engineering,,E,State-space solution to the H-/H infinity fault-detection problem,,,INTERNATIONAL JOURNAL OF ROBUST AND NONLINEAR CONTROL,22,3,282,,,1049-8923,10.1002/rnc.1690,,2012,,3,,,,Control and Power,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electrical and Electronic engineering,,D,Steps Toward Self-Aware Networks,,,Communications of the ACM,52,7,66,,,0001-0782,10.1145/1538788.1538809,,2009,,0,,,,Intelligent Systems and Networks,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electrical and Electronic engineering,,D,Stochastic Model and Connectivity Dynamics for VANETs in Signalized Road Systems,,,IEEE-ACM Transactions on Networking,19,1,195,,,1063-6692,10.1109/TNET.2010.2057257,,2011,,2,,,,Communications and Signal Processing,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electrical and Electronic engineering,,D,Subspace Pursuit for Compressive Sensing Signal Reconstruction,,,IEEE Transactions on Information Theory,55,5,2230,,,0018-9448,10.1109/TIT.2009.2016006,,2009,,1,,,,Communications and Signal Processing,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electrical and Electronic engineering,,D,Superresolution Multitarget Parameter Estimation in MIMO Radar,,,IEEE Transactions on Geoscience and Remote Sensing,51,6,3683,,,0196-2892,10.1109/TGRS.2012.2226466,,2013,,1,,,,Communications and Signal Processing,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electrical and Electronic engineering,,D,Synthesis and Optimization of 2D Filter Designs for Heterogeneous FPGAs,,,ACM Transactions on Reconfigurable Technology and Systems,1,4,,24,,1936-7406,10.1145/1462586.1462593,,2009,,3,,,,Circuits and Systems,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electrical and Electronic engineering,,D,The Infinite-Order Conditional Random Field Model for Sequential Data Modeling,,,IEEE Transactions on Pattern Analysis and Machine Intelligence,35,6,1523,,,0162-8828,10.1109/TPAMI.2012.208,,2013,,1,,,,Intelligent Systems and Networks,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electrical and Electronic engineering,,D,The LUT-SR Family of Uniform Random Number Generators for FPGA Architectures,,,IEEE Transactions on Very Large Scale Integration (VLSI) Systems,21,4,761,,,1063-8210,10.1109/TVLSI.2012.2194171,,2013,,1,,,,Circuits and Systems,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electrical and Electronic engineering,,D,The Multiway Relay Channel,,,IEEE Transactions on Information Theory,59,1,51,,,0018-9448,10.1109/TIT.2012.2219156,,2013,,3,,,,Intelligent Systems and Networks,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electrical and Electronic engineering,,D,The Quaternion LMS Algorithm for Adaptive Filtering of Hypercomplex Processes,,,IEEE Transactions on Signal Processing,57,4,1316,,,1053-587X,10.1109/TSP.2008.2010600,,2009,,1,,,,Communications and Signal Processing,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electrical and Electronic engineering,,D,Thermoelectric Performance of Si0.8Ge0.2 Nanowire Arrays,,,IEEE Transactions on Electron Devices,59,12,3193,,,0018-9383,10.1109/TED.2012.2215610,,2012,,4,,,,Optical and Semiconductor Devices,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electrical and Electronic engineering,,D,Three-Dimensional RF MEMS Switch for Power Applications,,,IEEE Transactions on Industrial Electronics,56,4,1031,,,0278-0046,10.1109/TIE.2008.2010087,,2009,,3,,,,Optical and Semiconductor Devices,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electrical and Electronic engineering,,D,Thresholds for virus spread on networks,,,Annals of Applied Probability,18,2,359,,,1050-5164,10.1214/07-AAP470,,2008,,2,,,,Intelligent Systems and Networks,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electrical and Electronic engineering,,D,Timing Measurement Platform for Arbitrary Black-Box Circuits Based on Transition Probability,,,IEEE Transactions on Very Large Scale Integration (VLSI) Systems,21,12,2307,,,1063-8210,10.1109/TVLSI.2012.2230280,,2013,,1,,,,Circuits and Systems,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electrical and Electronic engineering,,D,Toward online data reduction for portable electroencephalography systems in epilepsy.,,,IEEE Transactions on Biomedical Engineering,56,12,2816,,,1558-2531,10.1109/TBME.2009.2027607,,2009,,1,,Yes,,Circuits and Systems,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electrical and Electronic engineering,,D,Transforming Big Data into Collective Awareness,,,Computer,46,6,40,,,0018-9162,10.1109/MC.2013.153,,2013,,8,,,,Intelligent Systems and Networks,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electrical and Electronic engineering,,D,Tuning the Resonant Frequency and Damping of an Electromagnetic Energy Harvester Using Power Electronics,,,IEEE Transactions on Circuits and Systems. Part 2: Express Briefs,58,12,792,,,1549-7747,10.1109/TCSII.2011.2173966,,2011,,4,,,,Control and Power,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electrical and Electronic engineering,,D,Weighted Superimposed Codes and Constrained Integer Compressed Sensing,,,IEEE Transactions on Information Theory,55,5,2215,,,0018-9448,10.1109/TIT.2009.2016024,,2009,,1,,,,Communications and Signal Processing,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electrical and Electronic engineering,,D,When is the discretization of a spatially distributed system good enough for control?,,,Automatica,46,9,1462,,,0005-1098,10.1016/j.automatica.2010.06.001,,2010,,1,,,,Control and Power,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",B,Metallurgy and Materials,,D,A family of oxide ion conductors based on the ferroelectric perovskite Na0.5Bi0.5TiO3.,,,Nature Materials,n/a,,n/a,,,1476-1122,10.1038/nmat3782,,2013,,7,,,,,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",B,Metallurgy and Materials,,D,A finite-element computational model of chloride-induced transgranular stress-corrosion cracking of austenitic stainless steel,,,Acta Materialia,56,16,4125,,,1359-6454,10.1016/j.actamat.2008.04.068,,2008,,3,,,,,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",B,Metallurgy and Materials,,D,A genetic algorithm for predicting the structures of interfaces in multicomponent systems.,,,Nature Materials,9,5,418,,,1476-1122,10.1038/nmat2712,,2010,,4,,Yes,,,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",B,Metallurgy and Materials,,D,A multiconfigurational time-dependent Hartree-Fock method for excited electronic states. I. General formalism and application to open-shell states.,,,Journal of Chemical Physics,134,24,244101,,,1089-7690,10.1063/1.3600397,,2011,,3,,Yes,,,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",B,Metallurgy and Materials,,D,A novel route for the inclusion of metal dopants in silicon,,,Nanotechnology,21,2,,ARTN 025304,,0957-4484,10.1088/0957-4484/21/2/025304,,2010,,11,,,,,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",B,Metallurgy and Materials,,D,Absence of Ni on the outer surface of Sr doped La2NiO4 single crystals,,,Energy & Environmental Science,n/a,,n/a,,,1754-5692,10.1039/C3EE41622D,,2013,,7,,,,,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",B,Metallurgy and Materials,,D,Activation energy paths for graphene nucleation and growth on Cu.,,,ACS Nano,6,4,3614,,,1936-086X,10.1021/nn3008965,,2012,,8,,,,,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",B,Metallurgy and Materials,,D,Ambient Temperature Drying Shrinkage and Cracking in Metakaolin-Based Geopolymers,,,Journal of the American Ceramic Society,95,10,3270,,,0002-7820,10.1111/j.1551-2916.2012.05380.x,,2012,,4,,,,,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",B,Metallurgy and Materials,,D,An oxygen-deficient perovskite as selective catalyst in the oxidation of alkyl benzenes.,,,Angewandte Chemie-International Edition,50,29,6557,,,1521-3773,10.1002/anie.201007941,,2011,,5,,,,,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",B,Metallurgy and Materials,,D,Analog of Rabi oscillations in resonant electron-ion systems.,,,Journal of Chemical Physics,134,19,194105,,,1089-7690,10.1063/1.3589165,,2011,,3,,Yes,,,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",B,Metallurgy and Materials,,D,Analysis of shot-peening and residual stress relaxation in the nickel-based superalloy RR1000,,,Acta Materialia,61,7,2548,,,1359-6454,10.1016/j.actamat.2013.01.031,,2013,,5,,,,,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",B,Metallurgy and Materials,,D,Anisotropic oxygen diffusion in tetragonal La2NiO4+delta: molecular dynamics calculations,,,Journal of Materials Chemistry,20,2,266,,,0959-9428,10.1039/b917118e,,2010,,3,,,,,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",B,Metallurgy and Materials,,D,Anomalous Oxidation States in Multilayers for Fuel Cell Applications,,,Advanced Functional Materials,20,16,2664,,,1616-301X,10.1002/adfm.201000279,,2010,,11,,,,,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",B,Metallurgy and Materials,,D,Axisymmetric whole pin life modelling of advanced gas-cooled reactor nuclear fuel,,,Journal of Nuclear Materials,437,1-3,154,,,0022-3115,10.1016/j.jnucmat.2013.01.340,,2013,,1,,,,,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",B,Metallurgy and Materials,,D,beta Phase decomposition in Ti-5Al-5Mo-5V-3Cr,,,Acta Materialia,57,13,3830,,,1359-6454,10.1016/j.actamat.2009.04.031,,2009,,3,,,,,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",B,Metallurgy and Materials,,D,Binary organic photovoltaic blends: A simple rationale for optimum compositions,,,Advanced Materials,20,18,3510,,,0935-9648,10.1002/adma.200800963,,2008,,7,,,,,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",B,Metallurgy and Materials,,D,Bioinspired Strong and Highly Porous Glass Scaffolds,,,Advanced Functional Materials,21,6,1058,,,1616-301X,10.1002/adfm.201002030,,2011,,2,,,,,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",B,Metallurgy and Materials,,D,Bispecific Antibody-Mediated Detection of the Staphylococcus aureus Thermonuclease.,,,Analytical Chemistry,84,14,5876,,,1520-6882,10.1021/ac203403d,,2012,,6,,Yes,,,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",B,Metallurgy and Materials,,D,Broadband Terahertz Plasmonic Response of Touching InSb Disks,,,Advanced Materials,24,35,OP226,,,0935-9648,10.1002/adma.201202003,,2012,,9,,,,,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",B,Metallurgy and Materials,,D,Building on Soft Foundations: New Possibilities for Controlling Hybrid Photovoltaic Architectures,,,Advanced Energy Materials,2,5,528,,,1614-6832,10.1002/aenm.201100719,,2012,,4,,,,,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",B,Metallurgy and Materials,,D,Changes in physical and mechanical properties of SOFCNi-YSZ composites caused by redox cycling,,,Journal of the Electrochemical Society,155,5,B467,,,0013-4651,10.1149/1.2883731,,2008,,2,,,,,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",B,Metallurgy and Materials,,D,Comparative materials differences revealed in engineered bone as a function of cell-specific differentiation.,,,Nature Materials,8,9,763,,,1476-1122,10.1038/nmat2505,,2009,,9,,Yes,,,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",B,Metallurgy and Materials,,D,Computational modelling of large deformations in layered-silicate/PET nanocomposites near the glass transition,,,Modelling and Simulation in Materials Science and Engineering,18,1,,ARTN 015001,,0965-0393,10.1088/0965-0393/18/1/015001,,2010,,2,,,,,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",B,Metallurgy and Materials,,D,Correlative Light-Ion Microscopy for biological applications.,,,Nanoscale,4,9,2851,,,2040-3372,10.1039/c2nr30431g,,2012,,4,,Yes,,,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",B,Metallurgy and Materials,,D,"Crystal plasticity analysis of micro-deformation, lattice rotation and geometrically necessary dislocation density",,,"Proceedings of the Royal Society A: Mathematical, Physical & Engineering Sciences",468,2145,2509,,,1364-5021,10.1098/rspa.2012.0050,,2012,,2,,,,,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",B,Metallurgy and Materials,,D,Crystallisation of a simulated borosilicate high-level waste glass produced on a full-scale vitrification line,,,Journal of Non-Crystalline Solids,357,15,2989,,,0022-3093,10.1016/j.jnoncrysol.2011.04.003,,2011,,4,,,,,,,
10003270,Imperial College London,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",B,Metallurgy and Materials,,D,Defects and transport processes in beryllium,,,Acta Materialia,59,18,7095,,,1359-6454,10.1016/j.actamat.2011.07.064,,2011,,1,,,,,,,
